tp,xp,yp,area,aspect,angle,normalized_angle,rvec1_frame,rvec2_frame,rvec3_frame,tvec1_frame,tvec2_frame,tvec3_frame
2573,1022.13782268924,423.5521884746855,43443.5,1.456043956043956,82.90869140625,82.90869140625,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2574,1022.6596216734652,423.26758263133763,43269.5,1.4505494505494505,82.84385681152344,82.84385681152344,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2575,1022.7098335493026,423.1029325558435,43216.0,1.4505494505494505,84.13605499267578,84.13605499267578,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2576,1022.9158277339905,422.57729030558073,43011.0,1.4585635359116023,83.97652435302734,83.97652435302734,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2577,1022.7425424613066,422.25612428265026,43127.5,1.4585635359116023,83.10845184326172,83.10845184326172,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2578,1023.2542483053209,422.224904819389,43076.0,1.445054945054945,84.31617736816406,84.31617736816406,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2579,1022.8859931198074,421.974046427756,43070.5,1.4585635359116023,83.6199722290039,83.6199722290039,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2580,1023.4746662933973,421.62413730087445,42864.5,1.4530386740331491,83.95695495605469,83.95695495605469,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2581,1023.4087635473721,421.1729013712465,42905.0,1.4530386740331491,83.43669891357422,83.43669891357422,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2582,1023.9466975485551,420.9223117744998,42743.5,1.4475138121546962,84.12675476074219,84.12675476074219,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2583,1023.8937354155447,420.81806794502586,42711.0,1.4475138121546962,83.378662109375,83.378662109375,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2584,1024.1316767074168,419.9725905135462,42576.5,1.4475138121546962,84.02948760986328,84.02948760986328,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2585,1024.1087713947186,419.988753719758,42621.5,1.4475138121546962,83.87918090820312,83.87918090820312,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2586,1024.3495776934726,419.86502974099574,42702.0,1.4530386740331491,84.32364654541016,84.32364654541016,3.060342293242046,0.004251369643842079,-0.2927920138705104,-51.33917952761127,86.81959866558157,235.31470279339794
2587,1024.4813009085212,419.5005247493734,42560.0,1.461111111111111,82.68892669677734,82.68892669677734,3.060342293242046,0.004251369643842079,-0.2927920138705104,-51.33917952761127,86.81959866558157,235.31470279339794
2588,1024.4428916190452,419.567982070147,42610.5,1.4530386740331491,84.2459716796875,84.2459716796875,3.060342293242046,0.004251369643842079,-0.2927920138705104,-51.33917952761127,86.81959866558157,235.31470279339794
2589,1025.0360282953354,418.92496557243913,42480.5,1.4475138121546962,84.02577209472656,84.02577209472656,3.060418468975746,0.004213119825135238,-0.2927755744127285,-51.33809285050621,86.81185402531105,235.3214975777517
2590,1025.0637213953762,418.9046061533031,42497.5,1.4475138121546962,83.66498565673828,83.66498565673828,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2591,1025.2798581109448,418.7257766424561,42474.5,1.4475138121546962,84.59146118164062,84.59146118164062,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2592,1025.7113003799875,417.6937798286299,42150.5,1.45,83.35381317138672,83.35381317138672,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2593,1026.2598732790243,417.4482317818747,41982.0,1.4444444444444444,83.9447021484375,83.9447021484375,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2594,1026.3173617484515,417.2965430656702,41949.5,1.4444444444444444,83.62932586669922,83.62932586669922,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2595,1026.2061013054415,417.4456607436461,42067.5,1.4444444444444444,83.50682067871094,83.50682067871094,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2596,1026.8568415428656,416.98851303397845,41801.0,1.4388888888888889,84.10279846191406,84.10279846191406,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2597,1026.538313218596,416.7928816840835,42009.0,1.4364640883977902,84.26718139648438,84.26718139648438,3.0604262010875645,0.004172744028103336,-0.2926426904210525,-51.34593273622123,86.81396640481204,235.3203307991568
2598,1026.8564878165887,416.23075661185123,41655.0,1.4388888888888889,84.34740447998047,84.34740447998047,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2599,1027.0515756344369,416.5081909087287,41835.0,1.430939226519337,84.28197479248047,84.28197479248047,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2600,1027.3074546755724,416.40574904580154,41920.0,1.4364640883977902,83.8718032836914,83.8718032836914,3.0603274148922375,0.004306832633988293,-0.2926578622036861,-51.35206920448991,86.81703878505448,235.31031147654136
2601,1027.714379022494,415.8526572357102,41848.0,1.430939226519337,84.29821014404297,84.29821014404297,3.0603274148922375,0.004306832633988293,-0.2926578622036861,-51.35206920448991,86.81703878505448,235.31031147654136
2602,1027.5701463085957,415.30038181409816,41556.0,1.4388888888888889,83.10545349121094,83.10545349121094,3.0603274148922375,0.004306832633988293,-0.2926578622036861,-51.35206920448991,86.81703878505448,235.31031147654136
2603,1028.1414626108692,415.22999328856355,41471.5,1.425414364640884,83.61370849609375,83.61370849609375,3.0603274148922375,0.004306832633988293,-0.2926578622036861,-51.35206920448991,86.81703878505448,235.31031147654136
2604,1028.1770952939232,414.9375289572178,41368.5,1.4333333333333333,83.30828857421875,83.30828857421875,3.0603274148922375,0.004306832633988293,-0.2926578622036861,-51.35206920448991,86.81703878505448,235.31031147654136
2605,1028.1872601657476,414.4161950598174,41348.0,1.4333333333333333,82.84451293945312,82.84451293945312,3.0603274148922375,0.004306832633988293,-0.2926578622036861,-51.35206920448991,86.81703878505448,235.31031147654136
2606,1028.296781892805,414.2859648274027,41339.0,1.4333333333333333,83.85304260253906,83.85304260253906,3.0603274148922375,0.004306832633988293,-0.2926578622036861,-51.35206920448991,86.81703878505448,235.31031147654136
2607,1028.3135547241925,413.8826239756421,41164.0,1.441340782122905,83.2107162475586,83.2107162475586,3.0603274148922375,0.004306832633988293,-0.2926578622036861,-51.35206920448991,86.81703878505448,235.31031147654136
